week_start_date,year,month,week_of_year,grade,demand_kg,production_kg,inventory_kg,colombo_auction_price_lkr,auction_price_lag1w,auction_price_lag4w,rainfall_index,usd_lkr_rate,festival_flag,global_commodity_shock,demand_rolling4w_avg,demand_rolling12w_avg
2021-01-18,2021,1,3,Pekoe,1362,1383,22,1535.2,1523.16,1445.33,35.1,314.3,0,-0.0029,1199.0,1199.0
2021-01-25,2021,1,4,Pekoe,1270,1151,0,1430.75,1414.55,1436.45,0.0,311.59,0,-0.0094,1253.0,1253.0
2021-02-01,2021,2,5,Pekoe,1540,1464,116,1561.16,1530.73,1610.31,31.1,310.25,0,-0.0425,1258.0,1258.0
2021-02-08,2021,2,6,Pekoe,1473,1394,0,1647.78,1606.73,1659.19,36.4,325.41,0,0.0165,1333.0,1314.0
2021-02-15,2021,2,7,Pekoe,1320,1373,0,1618.18,1620.26,1548.42,6.9,318.72,0,0.0023,1411.0,1340.0
2021-02-22,2021,2,8,Pekoe,1391,1120,0,1626.35,1651.55,1566.05,24.7,314.58,0,0.0087,1401.0,1338.0
2021-03-01,2021,3,9,Pekoe,1678,1608,109,1600.36,1581.5,1654.75,16.3,326.79,1,-0.0101,1431.0,1344.0
2021-03-08,2021,3,10,Pekoe,1711,1775,189,1664.82,1624.39,1741.94,47.2,322.45,1,0.0123,1466.0,1381.0
2021-03-15,2021,3,11,Pekoe,1675,1829,132,1636.07,1646.63,1581.93,21.5,320.23,1,-0.0005,1525.0,1414.0
2021-03-22,2021,3,12,Pekoe,1830,1959,35,1673.6,1690.07,1585.22,45.4,318.25,1,0.0161,1614.0,1438.0
2021-03-29,2021,3,13,Pekoe,1487,1548,272,1642.08,1663.28,1731.98,55.3,319.95,1,-0.0685,1724.0,1471.0
2021-04-05,2021,4,14,Pekoe,1498,1674,183,1612.77,1579.38,1577.05,32.3,310.45,1,-0.0703,1676.0,1491.0
2021-04-12,2021,4,15,Pekoe,1662,1576,218,1770.84,1770.56,1875.67,53.2,320.07,1,-0.028,1622.0,1520.0
2021-04-19,2021,4,16,Pekoe,1428,1288,0,1744.4,1764.31,1691.14,34.4,319.51,1,0.0216,1619.0,1545.0
2021-04-26,2021,4,17,Pekoe,1717,1673,13,1741.6,1724.62,1711.47,36.4,323.34,1,0.0104,1519.0,1558.0
2021-05-03,2021,5,18,Pekoe,1457,1498,107,2048.97,2013.89,2054.84,78.1,318.07,0,0.083,1576.0,1572.0
2021-05-10,2021,5,19,Pekoe,1736,1682,0,1924.87,1997.32,2028.46,57.3,317.78,0,0.0415,1566.0,1571.0
2021-05-17,2021,5,20,Pekoe,1544,1562,0,1967.39,1969.72,1968.49,65.8,323.91,0,-0.005,1584.0,1606.0
2021-05-24,2021,5,21,Pekoe,1513,1618,0,1771.21,1796.4,1802.69,56.8,317.47,0,-0.0229,1614.0,1619.0
2021-05-31,2021,5,22,Pekoe,1624,1640,0,1915.99,1850.46,1812.67,73.9,315.18,0,0.0246,1562.0,1605.0
2021-06-07,2021,6,23,Pekoe,1561,1578,0,1944.02,1907.11,2148.72,81.2,313.05,0,0.0007,1604.0,1598.0
2021-06-14,2021,6,24,Pekoe,1294,1327,74,1955.64,1973.6,1950.15,67.3,315.31,0,0.028,1560.0,1588.0
2021-06-21,2021,6,25,Pekoe,1779,1740,0,1920.42,1900.55,2028.68,56.8,308.19,0,0.0109,1498.0,1543.0
2021-06-28,2021,6,26,Pekoe,1413,1342,23,1986.77,2034.02,2099.66,99.7,309.84,0,0.0581,1564.0,1568.0
2021-07-05,2021,7,27,Pekoe,1512,1612,264,1941.55,1964.22,1913.65,89.5,312.31,0,-0.0221,1512.0,1561.0
2021-07-12,2021,7,28,Pekoe,1323,1333,0,1907.71,1915.12,1989.64,96.0,315.99,0,0.0203,1500.0,1548.0
2021-07-19,2021,7,29,Pekoe,1412,1506,162,1929.16,1880.87,2040.57,57.2,306.21,0,0.0478,1507.0,1539.0
2021-07-26,2021,7,30,Pekoe,1547,1526,0,1914.18,1869.83,2029.29,88.5,310.14,0,0.0183,1415.0,1514.0
2021-08-02,2021,8,31,Pekoe,1430,1380,0,1749.59,1738.38,1779.27,45.4,305.62,0,0.0083,1448.0,1522.0
2021-08-09,2021,8,32,Pekoe,1372,1326,0,1966.77,1982.34,2005.64,100.0,308.05,0,0.0857,1428.0,1496.0
2021-08-16,2021,8,33,Pekoe,1472,1493,0,1946.25,1961.12,1979.73,93.6,307.69,0,-0.001,1440.0,1482.0
2021-08-23,2021,8,34,Pekoe,1468,1565,334,1919.56,1917.35,1935.0,74.9,303.98,0,-0.0079,1455.0,1478.0
2021-08-30,2021,8,35,Pekoe,1298,1194,224,1783.26,1747.9,1629.66,58.8,311.64,0,0.0255,1436.0,1465.0
2021-09-06,2021,9,36,Pekoe,1414,1330,0,1823.45,1766.18,1751.27,54.7,314.16,0,0.0404,1402.0,1443.0
2021-09-13,2021,9,37,Pekoe,1163,1312,0,1801.85,1777.58,1821.96,50.5,302.98,0,0.022,1413.0,1453.0
2021-09-20,2021,9,38,Pekoe,1381,1215,0,1774.65,1719.43,1798.14,74.5,304.21,0,0.0124,1336.0,1402.0
2021-09-27,2021,9,39,Pekoe,1195,1099,0,1770.36,1795.43,1838.11,46.9,310.34,0,0.0491,1314.0,1399.0
2021-10-04,2021,10,40,Pekoe,1160,1117,0,1638.94,1595.94,1569.11,33.4,291.19,0,0.0203,1288.0,1373.0
2021-10-11,2021,10,41,Pekoe,1073,956,0,1697.01,1650.62,1681.75,57.9,301.72,0,0.0023,1225.0,1359.0
2021-10-18,2021,10,42,Pekoe,1109,1158,108,1703.5,1686.88,1850.5,41.4,289.39,0,0.0304,1202.0,1331.0
2021-10-25,2021,10,43,Pekoe,1206,1225,324,1870.75,1846.67,1940.18,73.4,302.91,0,0.0521,1134.0,1295.0
2021-11-01,2021,11,44,Pekoe,1239,1261,362,1578.02,1596.53,1656.18,43.1,308.66,0,0.0203,1137.0,1276.0
2021-11-08,2021,11,45,Pekoe,1443,1408,9,1617.12,1640.48,1593.0,74.0,306.8,0,0.0096,1157.0,1265.0
2021-11-15,2021,11,46,Pekoe,1190,1298,234,1547.41,1489.64,1542.29,13.7,295.96,0,0.0373,1249.0,1262.0
2021-11-22,2021,11,47,Pekoe,1345,1444,78,1558.26,1527.15,1577.07,62.8,311.77,0,-0.041,1270.0,1239.0
2021-11-29,2021,11,48,Pekoe,1379,1294,0,1483.02,1458.99,1494.92,21.8,302.53,0,-0.0081,1304.0,1243.0
2021-12-06,2021,12,49,Pekoe,1251,1490,298,1486.94,1513.2,1482.31,34.4,308.63,0,0.0172,1339.0,1240.0
2021-12-13,2021,12,50,Pekoe,1428,1529,618,1403.66,1415.68,1393.15,17.6,314.65,0,-0.0301,1291.0,1248.0
2021-12-20,2021,12,51,Pekoe,1309,1307,0,1645.14,1677.99,1616.74,28.9,311.08,0,0.0232,1351.0,1252.0
2021-12-27,2021,12,52,Pekoe,1394,1349,0,1568.28,1564.5,1431.99,6.3,317.28,0,0.013,1342.0,1261.0
2022-01-03,2022,1,1,Pekoe,1505,1550,82,1666.45,1635.54,1682.34,22.9,316.15,0,0.0133,1346.0,1280.0
2022-01-10,2022,1,2,Pekoe,1305,1194,0,1580.11,1578.94,1552.98,0.0,317.24,0,0.04,1409.0,1316.0
2022-01-17,2022,1,3,Pekoe,1606,1692,32,1538.75,1523.88,1547.79,31.4,315.51,0,-0.0602,1378.0,1333.0
2022-01-24,2022,1,4,Pekoe,1269,1365,0,1450.89,1453.58,1460.17,0.0,312.7,0,-0.0356,1452.0,1366.0
2022-01-31,2022,1,5,Pekoe,1147,1091,136,1729.59,1710.14,1715.12,26.4,314.22,0,0.0388,1421.0,1369.0
2022-02-07,2022,2,6,Pekoe,1757,1824,167,1653.49,1658.22,1768.08,5.5,315.57,0,0.0646,1332.0,1344.0
2022-02-14,2022,2,7,Pekoe,1576,1541,40,1474.49,1482.43,1454.25,15.9,315.59,0,-0.072,1445.0,1391.0
2022-02-21,2022,2,8,Pekoe,1604,1529,6,1662.01,1649.1,1736.74,40.9,320.18,0,-0.0012,1437.0,1410.0
2022-02-28,2022,2,9,Pekoe,1292,1232,0,1488.26,1507.88,1544.07,3.3,318.1,0,-0.0389,1521.0,1429.0
2022-03-07,2022,3,10,Pekoe,1708,1623,139,1644.2,1630.74,1609.73,47.4,320.94,1,-0.0376,1557.0,1433.0
2022-03-14,2022,3,11,Pekoe,1755,1881,98,1734.87,1713.44,1712.94,34.9,320.81,1,0.0,1545.0,1456.0
2022-03-21,2022,3,12,Pekoe,1781,1722,0,1645.91,1666.92,1624.27,35.0,325.87,1,-0.018,1590.0,1493.0
2022-03-28,2022,3,13,Pekoe,1732,1757,0,1624.19,1629.54,1627.5,20.0,326.83,1,0.0016,1634.0,1525.0
2022-04-04,2022,4,14,Pekoe,1986,1794,0,1866.54,1872.21,1804.19,26.0,319.11,1,0.0596,1744.0,1544.0
2022-04-11,2022,4,15,Pekoe,1666,1665,0,1987.77,2046.77,2016.05,50.1,322.28,1,0.0809,1814.0,1601.0
2022-04-18,2022,4,16,Pekoe,1797,2010,0,1865.17,1890.77,1873.07,63.2,320.8,1,0.0242,1791.0,1606.0
2022-04-25,2022,4,17,Pekoe,1566,1463,32,1911.46,1885.63,1914.07,51.6,318.26,1,0.0647,1795.0,1650.0
2022-05-02,2022,5,18,Pekoe,1606,1657,228,1940.45,2061.14,1987.54,75.0,324.62,0,-0.046,1754.0,1685.0
2022-05-09,2022,5,19,Pekoe,1718,1761,141,1925.88,1926.15,1875.01,91.9,322.88,0,-0.0128,1659.0,1672.0
2022-05-16,2022,5,20,Pekoe,1722,1837,404,1796.99,1777.28,1808.49,32.7,326.52,0,-0.021,1672.0,1684.0
2022-05-23,2022,5,21,Pekoe,1461,1533,234,1824.28,1885.34,1922.1,45.1,318.16,0,-0.0144,1653.0,1694.0
2022-05-30,2022,5,22,Pekoe,1446,1597,427,1832.75,1863.03,1800.73,77.3,327.02,0,-0.0459,1627.0,1708.0
2022-06-06,2022,6,23,Pekoe,1494,1370,0,1853.18,1892.95,2028.41,86.3,315.83,0,-0.0517,1587.0,1686.0
2022-06-13,2022,6,24,Pekoe,1498,1763,513,1963.64,1939.6,1878.41,72.5,324.56,0,0.0289,1531.0,1665.0
2022-06-20,2022,6,25,Pekoe,1453,1457,0,1791.71,1826.68,1857.53,56.1,318.6,0,-0.054,1475.0,1641.0
2022-06-27,2022,6,26,Pekoe,1398,1372,0,1887.82,1878.96,1890.71,72.7,313.51,0,-0.0503,1473.0,1618.0
2022-07-04,2022,7,27,Pekoe,1431,1415,0,2111.75,2084.92,2011.26,63.3,321.22,0,0.1048,1461.0,1569.0
2022-07-11,2022,7,28,Pekoe,1662,1559,0,1883.23,1923.59,1897.59,93.5,319.12,0,-0.0882,1445.0,1549.0
2022-07-18,2022,7,29,Pekoe,1402,1450,100,1981.1,2002.98,2030.68,76.7,307.37,0,0.0724,1486.0,1538.0
2022-07-25,2022,7,30,Pekoe,1621,1645,233,1880.93,1921.97,2032.33,64.9,300.69,0,-0.0216,1473.0,1524.0
2022-08-01,2022,8,31,Pekoe,1386,1414,338,1831.09,1903.86,1792.2,76.3,307.7,0,0.0058,1529.0,1526.0
2022-08-08,2022,8,32,Pekoe,1398,1380,0,1935.48,1953.08,1895.5,82.2,310.79,0,0.0342,1518.0,1498.0
2022-08-15,2022,8,33,Pekoe,1469,1380,0,1829.29,1836.02,2026.34,52.8,305.11,0,-0.0071,1452.0,1471.0
2022-08-22,2022,8,34,Pekoe,1379,1536,482,1822.11,1812.13,1804.37,74.8,302.6,0,-0.071,1468.0,1472.0
2022-08-29,2022,8,35,Pekoe,1475,1583,0,2001.59,1968.02,1930.6,73.6,307.55,0,0.0888,1408.0,1466.0
2022-09-05,2022,9,36,Pekoe,1289,1244,20,1739.46,1749.46,1736.29,33.7,302.57,0,0.0183,1430.0,1464.0
2022-09-12,2022,9,37,Pekoe,1470,1599,8,1666.79,1637.15,1730.48,76.3,302.97,0,-0.0607,1403.0,1447.0
2022-09-19,2022,9,38,Pekoe,1265,1126,0,1782.37,1773.14,1807.5,40.4,302.78,0,-0.0092,1403.0,1448.0
2022-09-26,2022,9,39,Pekoe,1108,1050,0,1576.3,1586.84,1566.51,64.0,297.73,0,-0.0765,1375.0,1437.0
2022-10-03,2022,10,40,Pekoe,1148,1152,93,1697.08,1674.74,1727.87,58.3,297.87,0,0.0755,1283.0,1410.0
2022-10-10,2022,10,41,Pekoe,1519,1520,46,1633.64,1584.16,1654.65,52.6,299.86,0,-0.0137,1248.0,1368.0
2022-10-17,2022,10,42,Pekoe,1388,1329,112,1750.86,1771.29,1741.79,31.0,313.45,0,0.0277,1260.0,1377.0
2022-10-24,2022,10,43,Pekoe,1047,1140,101,1802.99,1799.77,1800.28,66.1,301.7,0,0.066,1291.0,1358.0
2022-10-31,2022,10,44,Pekoe,1056,1031,6,1712.86,1689.06,1633.77,64.3,300.79,0,0.0177,1276.0,1330.0
2022-11-07,2022,11,45,Pekoe,1248,1280,69,1486.97,1508.17,1374.96,28.8,301.84,0,-0.0039,1252.0,1301.0
2022-11-14,2022,11,46,Pekoe,1040,973,315,1680.0,1678.69,1651.92,38.3,313.76,0,0.017,1185.0,1283.0
2022-11-21,2022,11,47,Pekoe,1412,1576,0,1521.13,1493.61,1592.49,37.8,313.31,0,-0.0512,1098.0,1254.0
2022-11-28,2022,11,48,Pekoe,1201,1117,143,1519.62,1486.94,1621.52,38.5,312.5,0,-0.0151,1189.0,1249.0
2022-12-05,2022,12,49,Pekoe,1461,1325,181,1533.55,1500.05,1584.76,10.0,311.44,0,0.0135,1225.0,1242.0
2022-12-12,2022,12,50,Pekoe,1141,1092,341,1581.81,1528.43,1468.31,45.0,304.79,0,0.023,1278.0,1241.0
2022-12-19,2022,12,51,Pekoe,1419,1545,580,1529.29,1589.62,1444.51,26.7,314.71,0,-0.021,1304.0,1231.0
2022-12-26,2022,12,52,Pekoe,1498,1539,310,1563.28,1606.57,1591.06,31.4,316.79,0,-0.0162,1306.0,1257.0
2023-01-02,2023,1,1,Pekoe,1512,1604,127,1594.75,1648.84,1715.78,18.5,326.56,0,0.0209,1380.0,1286.0
2023-01-09,2023,1,2,Pekoe,1730,1814,74,1542.44,1525.93,1574.0,13.8,317.12,0,-0.0535,1392.0,1285.0
2023-01-16,2023,1,3,Pekoe,1247,1168,220,1536.79,1530.71,1663.91,14.6,323.6,0,-0.0073,1540.0,1314.0
2023-01-23,2023,1,4,Pekoe,1327,1152,63,1748.09,1702.67,1764.37,18.4,312.7,0,0.0743,1497.0,1330.0
2023-01-30,2023,1,5,Pekoe,1625,1736,0,1726.23,1805.76,1624.08,20.8,321.19,0,0.0383,1454.0,1353.0
2023-02-06,2023,2,6,Pekoe,1624,1473,0,1867.38,1831.98,1805.06,29.1,319.99,0,0.0403,1482.0,1384.0
2023-02-13,2023,2,7,Pekoe,1518,1451,7,1596.15,1601.27,1737.41,14.5,320.95,0,0.0239,1456.0,1433.0
2023-02-20,2023,2,8,Pekoe,1670,1757,23,1766.69,1796.35,1852.78,41.9,316.75,0,0.0125,1524.0,1442.0
2023-02-27,2023,2,9,Pekoe,1662,1768,0,1554.31,1534.97,1590.54,29.0,328.5,0,-0.0229,1609.0,1481.0
2023-03-06,2023,3,10,Pekoe,1764,1798,31,1636.81,1703.66,1654.97,47.9,320.36,1,-0.0926,1618.0,1498.0
2023-03-13,2023,3,11,Pekoe,1794,1768,0,1809.08,1830.29,1779.24,47.3,326.18,1,-0.0325,1654.0,1550.0
2023-03-20,2023,3,12,Pekoe,1927,1791,0,1744.63,1751.0,1697.87,32.5,326.52,1,-0.013,1722.0,1581.0
2023-03-27,2023,3,13,Pekoe,1651,1631,0,1864.98,1812.92,1909.09,42.2,324.71,1,0.0473,1787.0,1617.0
2023-04-03,2023,4,14,Pekoe,1897,1805,0,1824.73,1855.74,1875.3,49.9,324.77,1,-0.0316,1784.0,1628.0
2023-04-10,2023,4,15,Pekoe,1800,1763,155,1884.94,1871.88,1763.43,65.0,332.79,1,-0.0157,1817.0,1642.0
2023-04-17,2023,4,16,Pekoe,1791,1911,157,1844.15,1821.6,1837.29,32.3,326.52,1,0.0185,1819.0,1688.0
2023-04-24,2023,4,17,Pekoe,1595,1549,0,1842.81,1913.7,1785.71,78.4,325.6,1,-0.0293,1785.0,1727.0
2023-05-01,2023,5,18,Pekoe,1795,1721,0,2069.5,2010.57,1916.2,34.0,325.05,0,0.03,1771.0,1724.0
2023-05-08,2023,5,19,Pekoe,1933,1985,244,1901.08,1862.31,1916.77,61.1,332.32,0,-0.0312,1745.0,1739.0
2023-05-15,2023,5,20,Pekoe,1650,1541,175,2003.53,2006.73,2094.86,76.2,325.03,0,-0.0095,1778.0,1773.0
2023-05-22,2023,5,21,Pekoe,1858,1881,84,1895.47,1872.43,1885.06,68.3,329.0,0,-0.0045,1743.0,1772.0
2023-05-29,2023,5,22,Pekoe,1713,1767,0,1855.76,1828.04,1929.26,51.8,330.92,0,-0.0438,1809.0,1788.0
2023-06-05,2023,6,23,Pekoe,1617,1610,72,1967.85,2060.3,1911.49,77.2,321.01,0,-0.026,1788.0,1784.0
2023-06-12,2023,6,24,Pekoe,1732,1731,234,2064.22,1989.75,1866.72,95.2,307.76,0,0.0105,1710.0,1769.0
2023-06-19,2023,6,25,Pekoe,1733,1840,0,1919.42,1927.46,1835.61,83.8,328.14,0,-0.0549,1730.0,1753.0
2023-06-26,2023,6,26,Pekoe,1663,1813,271,2051.06,2059.4,2013.51,74.6,313.22,0,0.057,1699.0,1760.0
2023-07-03,2023,7,27,Pekoe,1556,1545,233,2066.91,2073.3,2039.09,73.5,309.08,0,0.0203,1686.0,1740.0
2023-07-10,2023,7,28,Pekoe,1413,1447,177,1772.61,1774.29,1754.95,68.6,320.53,0,-0.0431,1671.0,1720.0
2023-07-17,2023,7,29,Pekoe,1502,1372,0,1999.21,1974.92,1966.87,75.1,317.16,0,0.0091,1591.0,1688.0
2023-07-24,2023,7,30,Pekoe,1290,1396,0,2051.18,1971.2,2022.39,87.7,317.2,0,0.0234,1534.0,1680.0
2023-07-31,2023,7,31,Pekoe,1693,1723,283,2177.87,2156.31,2134.52,94.2,307.55,0,0.0502,1440.0,1638.0
2023-08-07,2023,8,32,Pekoe,1275,1307,0,1864.74,1885.38,1862.21,58.6,304.4,0,0.0115,1474.0,1618.0
2023-08-14,2023,8,33,Pekoe,1548,1464,0,1935.1,1918.94,1961.73,76.0,312.15,0,0.0352,1440.0,1587.0
2023-08-21,2023,8,34,Pekoe,1621,1705,0,2033.95,2024.55,2147.3,83.4,319.74,0,0.043,1452.0,1561.0
2023-08-28,2023,8,35,Pekoe,1464,1568,308,1853.83,1853.61,1911.97,71.5,303.64,0,-0.0032,1534.0,1554.0
2023-09-04,2023,9,36,Pekoe,1014,1012,0,1885.86,1874.18,1972.31,58.1,302.7,0,0.0368,1477.0,1541.0
2023-09-11,2023,9,37,Pekoe,1368,1419,60,1841.12,1781.59,1824.23,90.9,303.21,0,-0.0181,1412.0,1481.0
2023-09-18,2023,9,38,Pekoe,1347,1263,49,1880.48,1858.8,1991.13,75.6,318.12,0,0.0249,1367.0,1451.0
2023-09-25,2023,9,39,Pekoe,1723,1845,266,1765.26,1768.13,1762.58,50.7,299.95,0,-0.0318,1298.0,1424.0
2023-10-02,2023,10,40,Pekoe,1380,1471,39,1772.7,1734.19,1711.13,65.1,309.74,0,0.0045,1363.0,1438.0
2023-10-09,2023,10,41,Pekoe,1162,1093,482,1530.18,1538.72,1548.03,43.9,304.6,0,-0.0094,1454.0,1435.0
2023-10-16,2023,10,42,Pekoe,1320,1424,0,1763.3,1734.95,1784.98,61.0,304.29,0,-0.0122,1403.0,1407.0
2023-10-23,2023,10,43,Pekoe,1282,1318,0,1796.31,1718.06,1758.27,45.8,307.16,0,0.0251,1396.0,1410.0
2023-10-30,2023,10,44,Pekoe,1533,1454,16,1891.17,1927.78,1966.35,58.0,309.24,0,0.102,1286.0,1375.0
2023-11-06,2023,11,45,Pekoe,1165,1179,226,1754.54,1783.56,1765.63,27.9,305.31,0,0.0253,1324.0,1397.0
2023-11-13,2023,11,46,Pekoe,1190,1162,58,1754.07,1790.56,1702.17,55.3,316.43,0,-0.015,1325.0,1365.0
2023-11-20,2023,11,47,Pekoe,1211,1275,121,1707.57,1720.88,1555.91,53.8,314.82,0,0.0096,1292.0,1329.0
2023-11-27,2023,11,48,Pekoe,1350,1356,0,1741.19,1766.73,1741.8,43.5,320.05,0,-0.0059,1275.0,1308.0
2023-12-04,2023,12,49,Pekoe,1150,1148,222,1470.57,1494.92,1533.57,54.7,313.73,0,-0.0842,1229.0,1336.0
2023-12-11,2023,12,50,Pekoe,1610,1514,0,1619.51,1653.1,1641.18,35.0,315.86,0,-0.0075,1225.0,1318.0
2023-12-18,2023,12,51,Pekoe,1424,1304,0,1592.59,1577.28,1754.36,8.0,320.09,0,0.0034,1330.0,1340.0
2023-12-25,2023,12,52,Pekoe,1404,1393,0,1749.58,1735.32,1813.12,49.1,313.6,0,0.0208,1384.0,1315.0
2024-01-01,2024,1,1,Pekoe,1519,1520,44,1833.56,1785.83,1697.66,24.9,329.18,0,0.0299,1397.0,1317.0
2024-01-08,2024,1,2,Pekoe,1402,1387,64,1573.34,1575.3,1580.08,17.0,320.89,0,-0.0179,1489.0,1346.0
2024-01-15,2024,1,3,Pekoe,1673,1671,0,1662.93,1687.9,1706.46,27.6,321.75,0,0.0144,1437.0,1353.0
2024-01-22,2024,1,4,Pekoe,1389,1324,0,1553.49,1577.83,1462.11,32.3,323.62,0,-0.0624,1500.0,1386.0
2024-01-29,2024,1,5,Pekoe,1532,1645,0,1592.49,1568.32,1530.14,29.9,327.78,0,-0.0256,1496.0,1374.0
2024-02-05,2024,2,6,Pekoe,1557,1526,303,1667.87,1682.14,1554.33,14.2,322.43,0,0.0075,1499.0,1404.0
2024-02-12,2024,2,7,Pekoe,1965,1699,0,1662.09,1676.44,1711.27,0.0,314.74,0,-0.011,1538.0,1435.0
2024-02-19,2024,2,8,Pekoe,1801,1744,0,1588.01,1624.54,1574.97,15.2,322.54,0,-0.0223,1611.0,1498.0
2024-02-26,2024,2,9,Pekoe,1516,1466,101,1695.11,1674.7,1652.17,37.2,322.88,0,-0.0306,1714.0,1536.0
2024-03-04,2024,3,10,Pekoe,2103,2079,0,1750.49,1732.98,1738.6,14.8,335.95,1,-0.0089,1710.0,1566.0
2024-03-11,2024,3,11,Pekoe,1835,1819,11,1866.8,1827.55,1677.75,51.5,337.45,1,-0.0193,1846.0,1607.0
2024-03-18,2024,3,12,Pekoe,2077,2229,112,1828.41,1863.24,1951.95,44.6,329.35,1,0.0291,1814.0,1641.0
2024-03-25,2024,3,13,Pekoe,1757,1550,0,1722.05,1710.2,1696.25,9.9,338.51,1,-0.0146,1883.0,1697.0
2024-04-01,2024,4,14,Pekoe,1847,1946,106,1927.26,1935.76,1829.28,29.8,328.53,1,0.0077,1943.0,1717.0
2024-04-08,2024,4,15,Pekoe,2016,1948,0,1969.07,1955.69,1987.31,76.5,333.62,1,0.0264,1879.0,1754.0
2024-04-15,2024,4,16,Pekoe,2221,2045,0,2187.83,2189.84,2131.72,61.4,319.54,1,0.0544,1924.0,1783.0
2024-04-22,2024,4,17,Pekoe,2035,2071,0,1944.25,1930.9,1782.04,70.2,329.75,1,0.0072,1960.0,1852.0
2024-04-29,2024,4,18,Pekoe,1869,1906,0,2102.48,2161.86,2049.65,51.3,322.32,1,0.0759,2030.0,1894.0
2024-05-06,2024,5,19,Pekoe,1874,1779,0,1879.71,1950.7,1867.36,43.0,318.08,0,0.0008,2035.0,1920.0
2024-05-13,2024,5,20,Pekoe,1814,1563,0,1902.35,1971.55,1991.93,71.8,324.46,0,-0.0521,2000.0,1913.0
2024-05-20,2024,5,21,Pekoe,1606,1549,14,2179.76,2096.73,2305.7,61.5,330.95,0,0.1081,1898.0,1914.0
2024-05-27,2024,5,22,Pekoe,1801,1839,0,1842.65,1828.4,1795.81,42.6,313.91,0,-0.0479,1791.0,1921.0
2024-06-03,2024,6,23,Pekoe,1611,1573,0,1976.14,1970.13,2059.94,61.3,315.46,0,0.0508,1774.0,1896.0
2024-06-10,2024,6,24,Pekoe,1525,1638,559,1972.0,1989.42,2068.79,100.0,317.99,0,-0.116,1708.0,1877.0
2024-06-17,2024,6,25,Pekoe,1877,1877,137,2040.95,2054.75,1992.6,87.6,321.4,0,-0.0528,1636.0,1831.0
2024-06-24,2024,6,26,Pekoe,1685,1663,145,1840.24,1817.02,1770.9,82.7,317.06,0,-0.0861,1704.0,1841.0
2024-07-01,2024,7,27,Pekoe,1824,1638,0,1919.58,1864.8,1924.9,56.2,324.8,0,-0.0128,1674.0,1828.0
2024-07-08,2024,7,28,Pekoe,1612,1667,0,2077.61,2123.2,2149.68,94.3,324.04,0,0.0327,1728.0,1812.0
2024-07-15,2024,7,29,Pekoe,1537,1569,0,2023.35,1999.56,2042.01,86.8,325.34,0,0.0074,1750.0,1761.0
2024-07-22,2024,7,30,Pekoe,1458,1553,0,2256.68,2258.25,2184.27,100.0,311.4,0,0.0425,1664.0,1720.0
2024-07-29,2024,7,31,Pekoe,1630,1672,0,2032.78,2078.96,2020.26,94.3,312.23,0,0.0018,1608.0,1685.0
2024-08-05,2024,8,32,Pekoe,1405,1598,566,1957.87,1943.84,1914.62,70.3,307.07,0,0.0053,1559.0,1665.0
2024-08-12,2024,8,33,Pekoe,1544,1633,0,1912.89,1905.85,1722.53,99.7,310.77,0,-0.0465,1508.0,1631.0
2024-08-19,2024,8,34,Pekoe,1715,1814,197,1924.77,1930.15,1930.42,64.6,313.77,0,0.0021,1509.0,1626.0
2024-08-26,2024,8,35,Pekoe,1546,1412,57,1905.98,1892.76,1861.32,87.1,310.81,0,-0.0145,1574.0,1619.0
2024-09-02,2024,9,36,Pekoe,1449,1439,6,1983.53,1929.65,1948.36,35.8,315.59,0,0.0451,1552.0,1613.0
2024-09-09,2024,9,37,Pekoe,1445,1245,0,1957.62,2012.05,2097.58,58.3,310.94,0,0.0276,1564.0,1607.0
2024-09-16,2024,9,38,Pekoe,1292,1317,0,1848.46,1800.93,1913.53,61.1,309.0,0,-0.0171,1539.0,1571.0
2024-09-23,2024,9,39,Pekoe,1298,1193,0,1841.77,1818.61,1648.89,72.6,312.38,0,-0.0146,1433.0,1538.0
2024-09-30,2024,9,40,Pekoe,1605,1523,0,1809.87,1831.56,1722.43,44.8,308.34,0,-0.013,1371.0,1494.0
2024-10-07,2024,10,41,Pekoe,1422,1391,214,1820.98,1857.3,1907.07,40.0,310.06,0,0.0212,1410.0,1494.0
2024-10-14,2024,10,42,Pekoe,1492,1629,388,1702.46,1675.14,1741.88,56.6,303.29,0,-0.0484,1404.0,1484.0
2024-10-21,2024,10,43,Pekoe,1415,1475,355,1825.69,1818.63,1933.16,62.3,305.8,0,-0.0274,1454.0,1487.0
2024-10-28,2024,10,44,Pekoe,1394,1246,200,1668.31,1712.63,1634.66,53.3,317.54,0,-0.0077,1484.0,1469.0
2024-11-04,2024,11,45,Pekoe,1232,1265,0,1683.78,1663.88,1713.42,35.9,316.33,0,-0.0516,1431.0,1468.0
2024-11-11,2024,11,46,Pekoe,1062,1016,0,1665.5,1644.51,1723.08,23.6,310.6,0,-0.0305,1383.0,1442.0
2024-11-18,2024,11,47,Pekoe,1592,1699,0,1623.87,1640.78,1553.75,31.8,315.4,0,-0.0501,1276.0,1388.0
2024-11-25,2024,11,48,Pekoe,1695,1866,0,1623.97,1616.71,1556.1,52.9,313.74,0,-0.033,1320.0,1392.0
2024-12-02,2024,12,49,Pekoe,1526,1678,0,1657.41,1684.58,1644.45,13.8,318.63,0,0.0059,1395.0,1412.0
